Ocean,Country,Depth_M,Percent_Bleaching,Temperature_Mean,Temperature_MIN,Temperature_MAX,Year_Month,ocean_coordinate,latitude,longitude
Pacific,Japan,2.0,75.0,25.78000000000003,20.25,31.720000000000027,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,2.0,75.0,25.82000000000005,20.680000000000007,31.960000000000036,2016-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,5.0,75.0,25.710000000000036,20.69,31.600000000000023,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,5.0,75.0,25.730000000000015,20.870000000000005,31.610000000000017,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,6.0,75.0,25.710000000000036,20.69,31.600000000000023,2016-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,1.0,75.0,25.75,20.860000000000017,32.07000000000005,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,5.0,75.0,25.74000000000001,20.74000000000001,31.340000000000032,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,4.0,75.0,25.75,20.879999999999995,31.730000000000015,2016-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,1.5,75.0,25.99000000000001,20.960000000000036,32.08000000000004,2016-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,1.0,75.0,25.720000000000027,20.69,32.370000000000005,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,2.0,75.0,25.710000000000036,20.480000000000015,32.370000000000005,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,1.0,75.0,25.710000000000036,20.480000000000015,32.370000000000005,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,2.0,75.0,25.700000000000045,19.760000000000048,32.920000000000016,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,1.0,75.0,25.720000000000027,19.40000000000003,31.960000000000036,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,0.5,75.0,24.710000000000036,18.420000000000016,31.129999999999995,2013-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,3.0,75.0,24.660000000000025,17.950000000000045,30.82000000000005,2013-08,NorthWest Pacific Ocean,35.0,140.0
