Ocean,Country,Depth_M,Percent_Bleaching,Temperature_Mean,Temperature_MIN,Temperature_MAX,Year_Month
Pacific,Australia,,75.0,24.0,291.95,303.76,1998-04
Pacific,Australia,,75.0,23.950000000000045,290.6,303.98,1998-04
Pacific,Australia,,75.0,23.970000000000027,291.22,303.66,1998-04
Pacific,Australia,,75.0,23.970000000000027,291.02,303.66,1998-04
Pacific,Australia,,75.0,23.970000000000027,291.25,303.28,1998-04
Pacific,Australia,,75.0,24.450000000000045,291.77,304.08,1998-04
Pacific,Australia,,75.0,24.420000000000016,291.75,304.04,1998-04
Pacific,Australia,,75.0,24.480000000000018,292.19,303.5,1998-04
Pacific,Australia,,75.0,24.590000000000032,292.26,304.41,1998-04
Pacific,Australia,,75.0,24.600000000000023,292.6,303.6,1998-04
Pacific,Australia,,75.0,24.670000000000016,292.63,304.7,1998-04
Pacific,Australia,,75.0,24.629999999999995,292.63,303.85,1998-04
Pacific,Australia,,75.0,24.510000000000048,292.07,304.14,1998-04
Pacific,Australia,,75.0,24.53000000000003,291.86,304.32,1998-04
Pacific,Australia,,75.0,24.5,291.89,304.32,1998-04
Pacific,Australia,,75.0,24.610000000000014,292.51,304.14,1998-04
Pacific,Australia,,75.0,24.689999999999998,292.33,304.52,1998-04
Pacific,Australia,,75.0,24.840000000000032,292.85,305.54,1998-04
Pacific,Australia,,75.0,24.80000000000001,292.01,303.64,1998-04
Pacific,Australia,,75.0,24.930000000000007,292.88,304.76,1998-04
Pacific,Australia,,75.0,24.75,292.01,304.11,1998-04
Pacific,Australia,,75.0,24.75,292.1,304.14,1998-04
Pacific,Australia,,75.0,24.629999999999995,290.12,308.48,1998-04
Pacific,Australia,,75.0,24.78000000000003,292.29,304.17,1998-04
Pacific,Australia,,75.0,24.720000000000027,291.51,304.8,1998-04
Pacific,Australia,,75.0,24.77000000000004,292.05,304.54,1998-04
Pacific,Australia,,75.0,26.200000000000045,293.27,305.32,1998-04
Pacific,Australia,,75.0,23.79000000000002,291.41,303.39,1998-04
Pacific,Australia,,75.0,23.79000000000002,291.22,303.85,1998-04
Pacific,Australia,,75.0,23.840000000000032,291.45,303.69,1998-04
Pacific,Australia,,75.0,23.840000000000032,291.14,304.41,1998-04
Pacific,Australia,,75.0,23.850000000000023,290.97,304.4,1998-04
Pacific,Australia,,75.0,23.840000000000032,290.53,307.52,1998-04
Pacific,Australia,,75.0,23.80000000000001,290.3,304.09,1998-04
Pacific,Australia,,75.0,23.80000000000001,290.64,303.68,1998-04
Pacific,Australia,,75.0,23.75,290.39,303.92,1998-04
Pacific,Australia,,75.0,24.03000000000003,292.11,303.58,1998-04
Pacific,Australia,,75.0,24.04000000000002,292.03,303.2,1998-04
Pacific,Australia,,75.0,23.870000000000005,291.29,303.41,1998-04
Pacific,Australia,,75.0,24.090000000000032,292.13,303.34,1998-04
Pacific,Australia,,75.0,23.900000000000034,291.2,303.34,1998-04
Pacific,Australia,,75.0,24.33000000000004,292.86,303.08,1998-04
Pacific,Australia,,75.0,23.930000000000007,291.25,304.22,1998-04
Pacific,Australia,,75.0,23.930000000000007,291.38,304.26,1998-04
Pacific,Australia,,75.0,23.890000000000043,291.01,304.48,1998-04
Pacific,Australia,,75.0,23.860000000000014,290.6,303.17,1998-04
Pacific,Australia,,75.0,24.890000000000043,292.23,304.95,1998-04
Pacific,Australia,,75.0,24.80000000000001,291.79,304.64,1998-04
Pacific,Australia,,75.0,25.05000000000001,292.32,304.52,1998-04
Pacific,Australia,,75.0,25.02000000000004,292.29,304.63,1998-04
